user_id_idx,user
47561.0,ccccuonggggg
228801.0,raucau3dtuananh
92266.0,sitintcag
192.0,v*****h
642867.0,lamvuthienthu
2010.0,tramy21082015
133256.0,nguyenthom2612
146179.0,lethuan56789
4734.0,thanhha99999
41205.0,duy846
195128.0,ky_nam1703
201163.0,doan_ka
219862.0,camonviedadcnasagoiten
222020.0,hachopp
235642.0,kiri_99
9818.0,thanhsang2627
267954.0,nkindly
23328.0,nguyenthachhai
68411.0,zintxt
314056.0,thangne1996
76220.0,shuumasaru
359544.0,trikhai252
79701.0,trong_tri_99
26920.0,andie.nguyen
6319.0,nguyenvuetdung03
410822.0,lemygianglinh
4032.0,lethihangkt2007
435296.0,dienlanhdaikin
450069.0,luon_quynh_an
457402.0,quynhtrangphan102
486269.0,amu.thao
519779.0,alo_muz60t
544286.0,tthuypham2402
6678.0,nguyentrongquan2405
621910.0,tranvu_2602
107966.0,djbjtt
625206.0,smallpigd
626310.0,mimi.01
571.0,g*****y
627104.0,evanbo
1144.0,o*****_
109203.0,ami.satoh1257
31972.0,baonguyen02021995
630858.0,wine0506
630878.0,hoangxa04
631260.0,lillananh
632348.0,hangnguyenxinchaomoinguoi
632486.0,dongdomile
633062.0,vutam20021991vt
633553.0,nguyentung2896
634669.0,thai_tuan1004
636756.0,ddqirt3u30
111108.0,bhl09121990
638776.0,d6m9gev709
639721.0,nguyennnthaiii
639954.0,vananh0104
640764.0,trantrang260695
643671.0,quyenkhanhlam
644109.0,ngochuysg
645735.0,bongbongbang2611
646995.0,gemini190690
650303.0,bboytibi91
114940.0,toanmai1968
118605.0,namcon27
14110.0,hoanglong600
123405.0,thien_nek2k5
124276.0,sstrut5aji
125705.0,un_heo_07
125775.0,phampham148
127132.0,2k7db_v156
14507.0,bacbop11
127149.0,trieuthiminhnguyet2003
127505.0,phuongdua193
36606.0,kieutienson3103
130459.0,phanvu2610
134384.0,yuno97
135069.0,ducdungly641
138594.0,nguyentailoc1991
138923.0,huythai2k2
139233.0,lavanhao11
139993.0,trungclp
140258.0,nguyentramys
141012.0,trangbam
452.0,i*****1
146991.0,nguyenoanhbichngoc
149855.0,kenkenbiker
42630.0,7yefx7c6c6g5e_f99iici6buvku2
163038.0,nhim_ne389
163878.0,tranthikimthu298
166607.0,dinhminhnguyet123
44204.0,boytkcb
168703.0,suzuki2020
169955.0,minhthong160805
171358.0,failll
1162.0,a*****q
172952.0,tj_2jkp8ow
17361.0,giahuyan
176372.0,giang_gavashop
46172.0,baongoc4869
180982.0,phuong_quynh14.07
47316.0,luongthioanh88
183673.0,chidai1
184896.0,dodinhtrien_2003
48813.0,thanhtram181198
192705.0,mrf0qwbd58
49704.0,tranthithanhttt
193942.0,nguyenhaianh212
18537.0,hanguyen1198nd
198688.0,nvhhb
199833.0,vothiyennhi2103
202686.0,qbjj1zvofu
205060.0,tranganlap
52099.0,thinh_916
206334.0,dai.tn229
208022.0,trthao05
52696.0,nguyenhieu9711
210968.0,duongminhthao2601
216256.0,dpt_13
218154.0,rexin8z_ph
20137.0,bettercheaper1985
221261.0,chuotdai09
222998.0,kieeuanhhhh
223215.0,dang_ngoc.
223328.0,quynhnga.2018
20531.0,huynhthanhngan2020
225012.0,duoggialih
226298.0,thuhalt1987
57186.0,hongvancutee
20984.0,own.store98
231408.0,thanh369456
231867.0,tamphong2007
233744.0,lebacuongbn
233809.0,nampham211
21206.0,tranvanhung_aloha1611
58890.0,anhnongdan21
235533.0,n_kimkhanh
236015.0,ngoccutee222
240615.0,minhhien0309
245371.0,afcmonkar
246089.0,minh14111990
247637.0,khanhhuy306
61811.0,xuannnndz
251638.0,q07ltppson
251647.0,maithinguyetlinh
253959.0,dthao0503
62704.0,thekixx
256440.0,mayachoice99
257846.0,g8b8rahtcb
63521.0,hongsuong.0842638237
259480.0,lequyen_116
259847.0,manh_linhht90
10265.0,voaihong731108
261873.0,quai12
262244.0,l_uo3impbk
263374.0,hung_ngv
276713.0,hang.kinhl
66601.0,tieuyentu2805
277280.0,samanh0803200
277956.0,kimuchi66
66923.0,rikershui
67016.0,bach_kieu_diem_2000
280488.0,vouutieudaodu
10518.0,jupecongtrien
67243.0,tranthibichphuong123
287003.0,dohaiyen_710
288249.0,thuongsino_2007
293315.0,nguyennnnnthanhtu
293909.0,dientran0320
298616.0,tcmitw.mango
300887.0,chang1782
71131.0,tu_nhuw
3883.0,junsu_ss
317869.0,chauthuong1997
318829.0,maiphuong_170
320037.0,lethithuy0304
320166.0,theluclai
322434.0,yasuo_0o
72899.0,hoangtronghieu05
73688.0,dothuphuongpp
329799.0,phantngochan
74959.0,vukhabaot984
75054.0,lehuyen0106
341234.0,ngatt192000
342214.0,an05phan11khanh_
344004.0,_phuongthanh1709
346379.0,thehoang2401
347902.0,0979254914a
25974.0,omom16
348481.0,bui.thi.hanh.1986.123456788
350171.0,nguyennganmein
351344.0,monz1306
353560.0,thinminh989
355933.0,sucaoquocle
357611.0,trungtauchina1
358441.0,linhblack4824
363821.0,nguyenbaozin
365786.0,cobe.thieunang27
366546.0,trancongdanhbbi
80742.0,4hb5ulckil
371090.0,lethithien04112004
374051.0,nguyen20170217
377649.0,ttuyt471
378658.0,scorpion_hue
81949.0,phuongphuong95dat
380277.0,02nb43_rf_
381885.0,cchhiippp
82344.0,bichtuyen359811
389414.0,maiphamqsoj
391132.0,phuongthao0909505551
391270.0,hatu1005
391853.0,haihien111
392600.0,vutheanh1942003
396818.0,trclynguyn398
397264.0,khan1999m
6305.0,c.aidao_ekk
83920.0,buiminhkhang6789
400621.0,vulish2k5
401056.0,bd5c3lx606
408318.0,chauhuynhnhu111
411949.0,thuytrinh_05
27512.0,leanhmimin
415681.0,conchothao
415807.0,thanh_an_hai
419584.0,anh0826
420758.0,toro30_store
421042.0,tamkemfunny
421318.0,ngo_chi_cao
425258.0,thutrang826
425715.0,duonghuong020392
428133.0,anhtuannguyen1202
431442.0,vivu2002k
431828.0,addle_cheese
88150.0,thaithahung59
89316.0,nongthai1212
12046.0,nguyenhongdao1953
441662.0,le727515
441708.0,thienloc1102
443557.0,ssobinnguyen
446508.0,tranngoctran20_
449727.0,ngongochien063
12141.0,yeuyeu1010
460218.0,trantiennunu
12195.0,phuong2k811
28672.0,mytinhuong
28705.0,quanhoang2105
93267.0,sonpk263
28903.0,tranphuc_ahihi
93846.0,_ngoccanhh_
478469.0,halanngocnhi
29077.0,hoannguyn058
4113.0,xuan2855
94738.0,khanh462003
486898.0,ngotrunghieu2k4
12354.0,nguyenthu18032k
487400.0,cuongdp2004
488836.0,rmahsang
489143.0,tranbaongan2000
491144.0,nam.khah23
29293.0,thangcao12062000
96154.0,huynhngocy113
492610.0,_ntthuyen_
498271.0,weed1412
499059.0,phungyendl
97253.0,hiep2it
502540.0,7trinsik_t
502915.0,123456789vien
504633.0,hungng1503
505564.0,crvif
29597.0,thuylouis1989
509018.0,loannguyen_kute
512354.0,thanhdat0105
98587.0,chauphucuong7
98932.0,tinvit767
521816.0,longngoc590
523151.0,hoanggia1993
525318.0,7c420a7ubf
527942.0,ducnd272
99769.0,thanhtran25
532076.0,lethiaitinh
30059.0,phonguyen2004
534520.0,dinhnguyenquocanh
534974.0,f89zmvq87b
535422.0,y4yvbli5f9
30217.0,nang_suu_9x
543182.0,vyvyvy0111
547435.0,itkhongphuoc
6626.0,mr.binh
561265.0,m0z0lrdn4o
103850.0,ngohuytuan6664
103961.0,thaithinhhh131
30789.0,hiennhon
568424.0,lanxanha1603
569863.0,huykhong19
570670.0,cuongtan334
105047.0,ngukimreallocks
105431.0,thamzt2003
579080.0,tuan23122002
585093.0,hanhdoordory
585721.0,phuonghao1283
590093.0,dydy291199
591735.0,roohoang
591869.0,ngoccaokhanh
598021.0,kienthanh9191
598874.0,phamminhtri678
600194.0,qwerr.13
603054.0,trinhsontung16
607630.0,buihien_150696
31286.0,inn107
610325.0,lanle0000
612567.0,kimtrang1706
617047.0,tienpham1908
617745.0,mivqahcmlp
618361.0,vuongvanvuong94
619448.0,xuanamy
620650.0,hoagtrungg
3039.0,ng_hhuong
622240.0,nhu_quynhhr
107663.0,haduy6886
622377.0,pvphuong1997
622626.0,haanh4692
107730.0,vanekokemika
31425.0,nguyenanhanhtuantuan
622860.0,katalaphuoc
623446.0,tuan_0908108188
623700.0,thinhkinha096
623848.0,likimlien190
623925.0,hotantrong1
623932.0,tatuanbn
623942.0,tamduy0407
624014.0,nqhi.ng
108055.0,trang.nguyen.1995
624766.0,gxvbb64acn
624802.0,duongdvqn
625144.0,thu_tran_cute
108349.0,smarttoysshop
625975.0,kimorlando998
626168.0,ak9mmn2764
626205.0,phamhuongthuy687165
626305.0,van.bac
626440.0,h160782
626441.0,buiquangsan1379
626537.0,annatranthicamvi2011
626556.0,nguyenvietduy012
2374.0,4*****8
627159.0,ngoc_anh1692
627169.0,van_dao0605
627466.0,ncm0868864747
627616.0,bacnam61
627632.0,langtrvinh
627711.0,trankieudiem829
627842.0,lethicamtu287
628095.0,tranvantiger
628147.0,nguyengiabao261103
628231.0,dansama
628251.0,nguyenhungnucbg2k1
628302.0,nguyentuananh20011999
109069.0,nc5crtdruc
628793.0,thaiquy55
109156.0,mentthoitrangnam
628851.0,nhihao2903
629493.0,thuba36
629577.0,peternguyen9x
109384.0,tohuephuong15
629964.0,diepngocvu
109421.0,giaythethaolikenew
630458.0,hello292782
630695.0,vophathuy222.
13198.0,buithanhtam34567
631080.0,nhiton1993
631120.0,lieuanquyen71
631229.0,leevn0002
631309.0,duongducanh2008
109859.0,cu300801
631841.0,khiooooooo
109881.0,datpham94
632246.0,nuanh2020
632305.0,linhngocpham0207
632387.0,mabg123456
632475.0,bichdaodb
632506.0,tram456335
632628.0,daotrieu21
632637.0,ngocannbui
632664.0,laanhhiep608492
32150.0,hoangminh.hoang
632844.0,noon_lee
632980.0,luongtiennhat
633044.0,aksidjaisjdsjs
633158.0,hnhnjack
110189.0,nahzbfndhxhhx
