user_id_idx,user
383137.0,trungtai77
32495.0,kimngocmd
37349.0,vanchung126
198285.0,jacksonnguyen1983
52643.0,nhungphungbg
58306.0,lehieu63
61933.0,phanbnh214
254997.0,kieule549712345
553.0,u*****n
22611.0,catus1310
229.0,t*****d
283009.0,thanhphuong10
302216.0,phuonganh250294
425673.0,hoaquan9789
258.0,g*****3
453871.0,huynhkienhung1201
28564.0,dungduypham
512785.0,pham.my.hien
535441.0,nguyenthina1212
540303.0,ngocvy241090
30536.0,thuynga11224
107135.0,v.khoidm
622202.0,toanhaolam
622815.0,fankkk87
107864.0,0963027345.
623979.0,honggiangg97
632200.0,huyentrangtop
632733.0,alphaboune
632946.0,dovancuonghut
636310.0,ngohoangtuquynh2018
636555.0,7621119ubqn91
636996.0,wbpechiminhem709
638311.0,thao250205
638364.0,truongwanbaoo
638642.0,ngan_159.
639585.0,manhnguyen13579
641239.0,tungkuz
641753.0,minhvuongho
642082.0,thaonguyengiangson
32805.0,phuongvy9490
13533.0,mrlee121591
643878.0,tranvannguyen_91
32850.0,sadmay
645369.0,haidang20171990
645770.0,huybamboo
647329.0,dangvanquan93
647710.0,vuhonghanh94
650122.0,giangminh1211
114375.0,minhduy240899
114743.0,vo.trung0808
34958.0,thuytoooooooooo
3177.0,kenny_nguyengiang
122065.0,huyen0972798758
122745.0,vannghiem0302
123220.0,ttragiang2810
123962.0,thanhtruc.loan93
124821.0,lukas1301
127097.0,0293uhjr
14622.0,tnd6824
129397.0,ngoc.linh_22
129681.0,dongdong1812
130324.0,mynameisphuong21042005
14674.0,hangquang155
133199.0,theduyvn
133488.0,hai0869342507
137272.0,kimkim_999
1728.0,7*****u
140932.0,truynhtruynh_0410.
141212.0,letienminh0908
141519.0,lambanghuyet
144683.0,3oboefpfm0
147982.0,nnghoa757
151317.0,an.kie_09
155779.0,thaobabeeee
156901.0,nhingoc0810
158595.0,nguyevanchin
160009.0,gagiapbat
160101.0,a97ds8yi2r
161573.0,okkuhan24
162814.0,ziccubin1234
166279.0,wannaone092
168548.0,vantho.shop
171266.0,lehongngoc205
173481.0,beexd2014
3409.0,me0u99
173930.0,phanhoaithu0992
174308.0,tientien072iei
8399.0,phuong20108
176145.0,trucquynhpham97
178997.0,tinthu140
48100.0,bolphan942
187587.0,tdl.xih
193621.0,huyduc_2k1
