user_id_idx,user
20788.0,quangbm510
629593.0,xuuhue
630345.0,nam9492
110214.0,ajnbbdhe
143807.0,shopminhkhangs
143895.0,nghiale822
145485.0,dobaochi2018
200267.0,tomlie_shop19
51349.0,chimuoi10
51983.0,sammy113
19133.0,nguyenduyen1710
187.0,p*****g
55269.0,nhok_coss
270.0,m*****p
221930.0,ha_be05
231525.0,h4_tocs3bj
238133.0,leanhhao19
243352.0,phantuantuthutho
257494.0,_wa3cf8gnj
22932.0,luckenzoshop
280650.0,hakhanhtoan1986
68309.0,huyentuyen11
299628.0,thaothao469
75551.0,lamthoidai90
348682.0,annavan.110121
363587.0,hamikasu
743.0,l*****f
82824.0,qoddat
399188.0,tuanhuynhgg
446459.0,dao_thi_vy
459445.0,katsmile2809
476772.0,duyenmax609
500597.0,minhtrung190191
512409.0,trongdat14797
527237.0,khanhtung0710
529092.0,eyuikm
530812.0,phanngocthuy1995
531186.0,mokluv
600844.0,keuleuleu
613863.0,quanseo0408
626977.0,trang7454
627247.0,vanpro130189
466.0,d*****r
629499.0,i_9otidevf
630071.0,shopee227160
32082.0,duongbangkhanh1990
635506.0,leos89
111070.0,steel.king
637584.0,nguyen_ngoc_anh98.
640818.0,trieuxuanquy
642650.0,vy123678hshdjds
112304.0,kim_ngan18.
112372.0,gaudep1
644814.0,truc_linh111
646967.0,shopbong_911
113071.0,kidhot123
13648.0,koolnguyen94
113982.0,sangsag1
114572.0,dinhngatrinhhn
34161.0,thuylinhhmtti
118427.0,tieulongnu2112
14240.0,duyeninu
123034.0,tijj8v7scs
123276.0,c2u23v6pux
14345.0,hoangdien0612
124578.0,tqqfnuocnhu746
124763.0,subin26396
35796.0,vuminhduc2707
126034.0,nhathoa1707
126256.0,thanh11205
127159.0,thocandy2379
36200.0,vuhoa.6295
128083.0,yenxinh_13
129322.0,danpphan1810
131303.0,thunguyetdth
131811.0,tranvananh280119
37089.0,_nhthuanh_
132596.0,lamthingocmai18122000
14861.0,huyenhoang297
136950.0,thaobich3025
137387.0,quantientran
139638.0,thutrangpham7298
142706.0,tranglethuy12
145790.0,72vmoeevi3
148379.0,cngtm_36
148827.0,phamthimyhuyen0209
150646.0,kimthuyen2811
7863.0,caibe_gs
152453.0,yenkhanh01
41378.0,vanmanh1289
41427.0,levanmong1
41453.0,thithinguyn287
162613.0,nguyendieuly2407
43457.0,bibi93
164374.0,hjwuxjiwjn
164382.0,thuylinhbk99
44291.0,myhouse88
16947.0,fannamair
168529.0,ivanle88
781.0,z*****y
962.0,y*****k
172276.0,thuthuy26.1
172983.0,doloc1206
176919.0,tuoitaehyung
46226.0,mthu013
46398.0,maiphuong_000
180128.0,xuanvan3012
46945.0,5myg8btpr2
47148.0,672bmynhle
47404.0,trinhbaquan.
184325.0,to29b79dsi
185739.0,thuhuong1250
185965.0,mit08
188244.0,apgbvrwsgs
189913.0,cuoanh_5678
193783.0,vohuutam12154
197467.0,detne2k6
198798.0,hacongchucvd
202143.0,g9733ix5k_
207961.0,1g60k8yed1
208175.0,m.huyen1802
52784.0,diemquynh2k123
210339.0,pthanhhtamm
210978.0,yenlo...1204
213096.0,khanhlinhnguyen26
213239.0,anh_vuong91
213249.0,melanhat789
9240.0,viesonmonpham
216597.0,caomj
9573.0,quynhanh__12
226010.0,trinhthihien2006
229418.0,0868642231anhthu
232238.0,shikshinchoi
233105.0,hai2192003
235138.0,quangman6789
239287.0,taothuaroi97
240769.0,lethanhtruong2002
241549.0,haikhoi2322
242615.0,sebastianthien123
243649.0,thoitrangbiq
244808.0,loveyunjae
60880.0,hainguyen.071193
248806.0,quihhhh
250020.0,jonathannguyen1531
250932.0,sieuthi.beyeu
253766.0,thanhduong.01
255489.0,thanhliemdanh
5747.0,giacmo0412
22502.0,thichtriminh
258940.0,329c0y5i68
259777.0,huydz120
260267.0,thaoquyen070704
63966.0,baotram_22.09
261502.0,abcde2785
262573.0,ags4mgg8om
264258.0,f5newu5gix
267896.0,phihung8998
268098.0,vandinhnb99
270043.0,hangnhi2
270578.0,kiimquoanh
272725.0,vuminhquan2506
278613.0,baongan18654
279372.0,linhnguyen1241997
1362.0,thuu12345678
280709.0,bichnguyenzzzzz
67631.0,sakutaki
23550.0,mkfwfl_e4j9e4
286558.0,duynpha
287784.0,phamthuhuongghqjsn
288194.0,annngc958
292190.0,hthuong0102
292306.0,vidinh1
293029.0,ducpro04
294217.0,mypethn
295073.0,nt_hongthao
295373.0,yullyngo_
295685.0,quynhtrang99___
302512.0,c_nam_123
70309.0,hienvuh2
305178.0,huynhthanhhuy11
308213.0,dungnhuthoiquen9x
314730.0,bombo28122003
316603.0,phong0972668266
24455.0,tranthithanhthuy2609
318492.0,edward.vn133
318500.0,1991shoestown
318952.0,viethong1974
320853.0,kro199
324197.0,nguynn307
328688.0,buihaiyen69
74314.0,chuatesuthat
330023.0,chi290986
331432.0,huytran220198
74994.0,nguyen279
334263.0,minhxaben
75859.0,butsomeday
25704.0,datghun
25710.0,nguyenthingocanh11s2
343381.0,ngknhatthanh
344950.0,hhndvp
349006.0,chauchau...111
351777.0,0khbnojvcw
354718.0,shoptvboxviet
356869.0,hunianopiya
360823.0,nguyet220408
362113.0,42xatwi2oz
363185.0,trthuymai123
363400.0,trungtam15
363618.0,l3thuha
365756.0,hana_hue098
368554.0,tramle1911a
370537.0,sahoang866
371906.0,vinhho_999
373499.0,mochi758
379158.0,b7hz0tuvdx
381078.0,cuong25102003
381260.0,thuylinh36prectjz0mjk
383219.0,thaontd1
385181.0,hmeobc
388093.0,tuananhh0402
397509.0,ahfbbfjfnfjjfjfj266474
399160.0,blt43z_xxw
399629.0,dangthuthao02872
400951.0,b9vi8kj968
408777.0,luckenzo224
410371.0,thuogngoc
85393.0,moebi12
411967.0,nguyenquyen300504
413432.0,thuchann_27
415392.0,theboykenvotinh
415787.0,hiukim272
2940.0,phuchacker113
420964.0,dungdui36
11896.0,daiduongdpp
86933.0,lananh200902
429659.0,zeck2141
2945.0,ugfqxefd1q
434429.0,xuxu201
435775.0,anh324
436230.0,nguyenhaianh05
450780.0,najeongmosajimidachaetzu2015
452023.0,trantrinh.7293
452418.0,nguyenmaitrang976
453632.0,thuhien012021
453883.0,tai_su
458712.0,leminhxuangiang
464245.0,duong015120
28592.0,tbl301189
464614.0,tnhocng
91912.0,vuong.1999
12184.0,s1lbkxvyv8lsk9rxbk46znc4iehi
92034.0,khanhtrinh100999
92134.0,thuynam1207
92147.0,vw6ax6w1bt
92658.0,anphuocnguyen20
12218.0,nhatnamdu238
472376.0,baochau05052021
93473.0,vnkorea
93990.0,huy000011922
93994.0,h6omrrp4oq
94256.0,thubanhbao02
94358.0,vuxuantruong01
94963.0,tranvantho1
493261.0,buitranuyenmy
96467.0,mai_huong_24.02.03
494967.0,tongnhung0604
496807.0,wdjhrytch1
500041.0,af49kjbf50
97358.0,vuong31097
97936.0,phamtuonghy2014
516944.0,thanhh94940
517392.0,nguyenhuonghh94
518765.0,buison272
98945.0,long1234day
520133.0,tecoffee2020
521270.0,gjhfbnj
523739.0,chhjjjjjjff
525665.0,lobinh32
528483.0,lanhuong152
531162.0,thuytien181002
534530.0,khanh_2000004
30087.0,thanhnguyen20_02
101149.0,truongai0507
542417.0,dng_bae85
542772.0,hoainam2513
545053.0,ngocanh758
547507.0,buithuydiem716161
102271.0,vohoangthanhquoc
102511.0,lyducanh
549897.0,thienhoangvucunz
102676.0,ptmynhu
4175.0,phucpth777
557532.0,quynhroan29
560123.0,tunskz
561776.0,thuhuong6240
565720.0,tuyetphu
567781.0,dhklqn1997
